file,artist,title,format,bitrate_kbps,sample_rate_hz,channels,length_sec,bpm,key,missing_bpm,missing_key,error
Bionic Boogie/Disco Mix/17 Fess Up To The Boogie ((Disco remix by Gregg Diamond)).flac,Bionic Boogie,Fess Up To The Boogie ((Disco remix by Gregg Diamond)),FLAC,1046,44100,2,474.46666666666664,,,True,True,
Bionic Boogie/Disco Mix/17 Fess Up To The Boogie ((Disco remix by Gregg Diamond))_1.flac,Bionic Boogie,Fess Up To The Boogie ((Disco remix by Gregg Diamond)),FLAC,1046,44100,2,474.46666666666664,,,True,True,
A$AP Rocky/10-asap_rocky-max_b_(feat._joe_fox).flac,A$AP Rocky,Max B (Feat. Joe Fox),FLAC,752,44100,2,241.13333333333333,,,True,True,
A$AP Rocky/14 Ghetto Symphony (feat. Gunplay & A$AP Ferg).flac,A$AP Rocky,Ghetto Symphony (feat. Gunplay & A$AP Ferg),FLAC,932,44100,2,237.73333333333332,,,True,True,
A$AP Rocky/16 I Come Apart (feat. Florence Welch).flac,A$AP Rocky,I Come Apart (feat. Florence Welch),FLAC,900,44100,2,217.94666666666666,,,True,True,
A$AP Rocky/15 Angels.flac,A$AP Rocky,Angels,FLAC,936,44100,2,228.12,,,True,True,
A$AP Rocky/08. Stop Snitching.flac,A$AP Rocky,Stop Snitching,FLAC,958,44100,2,200.17031746031745,,,True,True,
/Volumes/Music_Studio/DJ Music/A$AP Rocky/11 Kids Turned Out Fine.flac,,,,,,,,,,True,True,"file said 4 bytes, read 0 bytes"
A$AP Rocky/05 Hell (feat. Santigold).flac,A$AP Rocky,Hell (feat. Santigold),FLAC,902,44100,2,231.78666666666666,,,True,True,
A$AP Rocky/15. The End.flac,A$AP Rocky,The End,FLAC,810,44100,2,214.7771882086168,,,True,True,
/Volumes/Music_Studio/DJ Music/A$AP Rocky/4 Fukk Sleep (feat. FKA twigs).flac,,,,,,,,,,True,True,"file said 4 bytes, read 0 bytes"
A$AP Rocky/06 Pain (feat. OverDoz).flac,A$AP Rocky,Pain (feat. OverDoz),FLAC,1075,44100,2,233.26666666666668,,,True,True,
A$AP Rocky/13-asap_rocky-westside_highway_(feat._james_fauntleroy).flac,A$AP Rocky,Westside Highway (Feat. James Fauntleroy),FLAC,820,44100,2,176.90666666666667,,,True,True,
/Volumes/Music_Studio/DJ Music/A$AP Rocky/5 Praise The Lord (Da Shine) (feat. Skepta).flac,,,,,,,,,,True,True,"file said 4 bytes, read 0 bytes"
A$AP Rocky/14. Don't Be Dumb _ Trip Baby.flac,A$AP Rocky,Don't Be Dumb / Trip Baby,FLAC,862,44100,2,285.63367346938776,,,True,True,
A$AP Rocky/07. No Trespassing.flac,A$AP Rocky,No Trespassing,FLAC,1021,44100,2,195.12947845804987,,,True,True,
A$AP Rocky/08-asap_rocky-electric_body_(feat._schoolboy_q).flac,A$AP Rocky,Electric Body (Feat. Schoolboy Q),FLAC,820,44100,2,255.25333333333333,,,True,True,
A$AP Rocky/12-asap_rocky-wavybone_(feat._juicy_j_and_ugk).flac,A$AP Rocky,Wavybone (Feat. Juicy J & UGK),FLAC,815,44100,2,303.0,,,True,True,
A$AP Rocky/17-asap_rocky-everyday_(feat._rod_stewart_and_miguel_and_mark_ronson).flac,A$AP Rocky,Everyday (Feat. Rod Stewart & Miguel & Mark Ronson),FLAC,877,44100,2,260.9866666666667,,,True,True,
/Volumes/Music_Studio/DJ Music/A$AP Rocky/6 CALLDROPS (feat. Kodak Black).flac,,,,,,,,,,True,True,"file said 4 bytes, read 0 bytes"
A$AP Rocky/04. Stole Ya Flow.flac,A$AP Rocky,Stole Ya Flow,FLAC,975,44100,2,199.01532879818595,,,True,True,
A$AP Rocky/16-asap_rocky-dreams_(interlude).flac,A$AP Rocky,Dreams (Interlude),FLAC,615,44100,2,136.77333333333334,,,True,True,
A$AP Rocky/11 Phoenix.flac,A$AP Rocky,Phoenix,FLAC,753,44100,2,233.88,,,True,True,
"A$AP Rocky/09 1 Train (feat. Kendrick Lamar, Joey Bada$$, Yelawolf, Danny Brown, Action Bronson & Big K.R.I.T.).flac",A$AP Rocky,"1 Train (feat. Kendrick Lamar, Joey Bada$$, Yelawolf, Danny Brown, Action Bronson & Big K.R.I.T.)",FLAC,958,44100,2,372.17333333333335,,,True,True,
A$AP Rocky/09. STFU.flac,A$AP Rocky,STFU,FLAC,966,44100,2,178.67310657596371,,,True,True,
A$AP Rocky/03-asap_rocky-fine_whine_(feat._future_and_m.i.a.).flac,A$AP Rocky,Fine Whine (Feat. Future & M.I.A.),FLAC,765,44100,2,218.54666666666665,,,True,True,
A$AP Rocky/11. Air Force (Black Demarco).flac,A$AP Rocky,Air Force (Black Demarco),FLAC,952,44100,2,224.27945578231294,,,True,True,
/Volumes/Music_Studio/DJ Music/A$AP Rocky/7 Buck Shots.flac,,,,,,,,,,True,True,"file said 4 bytes, read 0 bytes"
A$AP Rocky/13. Robbery feat. Doechii.flac,A$AP Rocky,Robbery feat. Doechii,FLAC,868,44100,2,235.20569160997732,,,True,True,
A$AP Rocky/08 Wild for the Night (feat. Skrillex).flac,A$AP Rocky,Wild for the Night (feat. Skrillex),FLAC,1021,44100,2,209.49333333333334,,,True,True,
A$AP Rocky/16. Swat Team.flac,A$AP Rocky,Swat Team,FLAC,936,44100,2,192.33281179138322,,,True,True,
"/Volumes/Music_Studio/DJ Music/A$AP Rocky/2 A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi).flac",,,,,,,,,,True,True,"file said 4 bytes, read 0 bytes"
A$AP Rocky/07-asap_rocky-lord_pretty_flacko_joyde_2_(lpfj2).flac,A$AP Rocky,Lord Pretty Flacko Joyde 2 (LPFJ2),FLAC,1010,44100,2,126.96,,,True,True,
A$AP Rocky/05. Stay Here 4 Life.flac,A$AP Rocky,Stay Here 4 Life,FLAC,830,44100,2,346.09331065759636,,,True,True,
A$AP Rocky/01 Long Live A$AP.flac,A$AP Rocky,Long Live A$AP,FLAC,843,44100,2,289.58666666666664,130.0,Gm,False,False,
A$AP Rocky/05-asap_rocky-excuse_me.flac,A$AP Rocky,Excuse Me,FLAC,891,44100,2,238.05333333333334,,,True,True,
A$AP Rocky/04 LVL.flac,A$AP Rocky,LVL,FLAC,797,44100,2,220.13333333333333,120.0,Eb,False,False,
/Volumes/Music_Studio/DJ Music/A$AP Rocky/13 Changes.flac,,,,,,,,,,True,True,"file said 4 bytes, read 0 bytes"
"A$AP Rocky/07 Fuckin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar).flac",A$AP Rocky,"Fuckin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",FLAC,779,44100,2,233.78666666666666,,,True,True,
A$AP Rocky/09-asap_rocky-jukebox_joints_(feat._joe_fox_and_kanye_west).flac,A$AP Rocky,Jukebox Joints (Feat. Joe Fox & Kanye West),FLAC,859,44100,2,323.96,,,True,True,
A$AP Rocky/12. Whiskey (Release Me) feat. Damon Albarn & Westside Gunn.flac,A$AP Rocky,Whiskey (Release Me) feat. Damon Albarn & Westside Gunn,FLAC,853,44100,2,245.98780045351475,,,True,True,
A$AP Rocky/02-asap_rocky-canal_st._(feat._bones).flac,A$AP Rocky,Canal St. (Feat. Bones),FLAC,754,44100,2,227.42666666666668,,,True,True,
A$AP Rocky/02 Goldie.flac,A$AP Rocky,Goldie,FLAC,851,44100,2,192.06666666666666,,,True,True,
"A$AP Rocky/17. Fish N Steak (What It Is) feat. Tyler, the Creator.flac",A$AP Rocky,"Fish N Steak (What It Is) feat. Tyler, the Creator",FLAC,866,44100,2,229.1015419501134,,,True,True,
/Volumes/Music_Studio/DJ Music/A$AP Rocky/12 Hun43rd.flac,,,,,,,,,,True,True,"file said 4 bytes, read 0 bytes"
A$AP Rocky/13 Jodye.flac,A$AP Rocky,Jodye,FLAC,839,44100,2,260.76,,,True,True,
A$AP Rocky/15-asap_rocky-ms_(feat._lil_wayne).flac,A$AP Rocky,M'$ (Feat. Lil Wayne),FLAC,945,44100,2,233.4,,,True,True,
A$AP Rocky/10 Fashion Killa.flac,A$AP Rocky,Fashion Killa,FLAC,1066,44100,2,236.28,,,True,True,
A$AP Rocky/03. Interrogation (Skit).flac,A$AP Rocky,Interrogation (Skit),FLAC,669,44100,2,49.04657596371882,,,True,True,
A$AP Rocky/03 PMW (All I Really Need) (feat. Schoolboy Q).flac,A$AP Rocky,PMW (All I Really Need) (feat. Schoolboy Q),FLAC,981,44100,2,234.77333333333334,,,True,True,
A$AP Rocky/11-asap_rocky-pharsyde_(feat._joe_fox).flac,A$AP Rocky,Pharsyde (Feat. Joe Fox),FLAC,724,44100,2,222.33333333333334,,,True,True,
A$AP Rocky/02. Helicopter.flac,A$AP Rocky,Helicopter,FLAC,1063,44100,2,160.96625850340135,,,True,True,
/Volumes/Music_Studio/DJ Music/A$AP Rocky/3 Tony Tone.flac,,,,,,,,,,True,True,"file said 4 bytes, read 0 bytes"
A$AP Rocky/04-asap_rocky-lsd.flac,A$AP Rocky,L$D,FLAC,715,44100,2,238.30666666666667,,,True,True,
A$AP Rocky/10. Punk Rocky.flac,A$AP Rocky,Punk Rocky,FLAC,1034,44100,2,234.15063492063493,,,True,True,
A$AP Rocky/01. Order of Protection.flac,A$AP Rocky,Order of Protection,FLAC,977,44100,2,171.8445804988662,,,True,True,
/Volumes/Music_Studio/DJ Music/A$AP Rocky/15 Purity (feat. Frank Ocean).flac,,,,,,,,,,True,True,"file said 4 bytes, read 0 bytes"
A$AP Rocky/18-asap_rocky-back_home_(feat._mos_def_and_acyde_and_yams).flac,A$AP Rocky,Back Home (Feat. Mos Def & Acyde & Yams),FLAC,787,44100,2,278.0933333333333,,,True,True,
/Volumes/Music_Studio/DJ Music/A$AP Rocky/10 OG Beeper.flac,,,,,,,,,,True,True,"file said 4 bytes, read 0 bytes"
"/Volumes/Music_Studio/DJ Music/A$AP Rocky/14 Black Tux, White Collar.flac",,,,,,,,,,True,True,"file said 4 bytes, read 0 bytes"
A$AP Rocky/12 Suddenly.flac,A$AP Rocky,Suddenly,FLAC,780,44100,2,270.70666666666665,,,True,True,
/Volumes/Music_Studio/DJ Music/A$AP Rocky/9 Brotha Man (feat. French Montana).flac,,,,,,,,,,True,True,"file said 4 bytes, read 0 bytes"
A$AP Rocky/14-asap_rocky-better_things.flac,A$AP Rocky,Better Things,FLAC,731,44100,2,199.46666666666667,,,True,True,
A$AP Rocky/01-asap_rocky-holy_ghost_(feat._joe_fox).flac,A$AP Rocky,Holy Ghost (Feat. Joe Fox),FLAC,893,44100,2,191.2,,,True,True,
/Volumes/Music_Studio/DJ Music/A$AP Rocky/1 Distorted Records.flac,,,,,,,,,,True,True,"file said 4 bytes, read 0 bytes"
/Volumes/Music_Studio/DJ Music/A$AP Rocky/8 Gunz N Butter (feat. Juicy J).flac,,,,,,,,,,True,True,"file said 4 bytes, read 0 bytes"
A$AP Rocky/06-asap_rocky-jd.flac,A$AP Rocky,JD,FLAC,709,44100,2,105.82666666666667,,,True,True,
A$AP Rocky/06. Playa.flac,A$AP Rocky,Playa,FLAC,949,44100,2,227.42308390022677,,,True,True,
SwuM Benno/Chillhop Essentials Summer 2023/27 Arena.mp3,SwuM Benno,Arena,MP3,192,44100,2,122.4708843537415,,,True,True,
Klangkarussell Feat. Will Heard/Deep House 2026/10 Sonnentanz (Sun Don't Shine).flac,Klangkarussell Feat. Will Heard,Sonnentanz (Sun Don't Shine),FLAC,24675,44100,2,238.12,,,True,True,
Klangkarussell Feat. Will Heard/Deep House 2026/10 Sonnentanz (Sun Don't Shine)_1.flac,Klangkarussell Feat. Will Heard,Sonnentanz (Sun Don't Shine),FLAC,24675,44100,2,238.12,,,True,True,
Common feat. PJ/Black America Again/10 Unfamiliar.flac,Common feat. PJ,Unfamiliar,FLAC,1802,44100,2,238.77442176870747,89.0,Em,False,False,
Common feat. PJ/Black America Again/10 Unfamiliar_2.flac,Common feat. PJ,Unfamiliar,FLAC,1802,44100,2,238.77442176870747,89.0,Em,False,False,
Common feat. PJ/Black America Again/10 Unfamiliar_1.flac,Common feat. PJ,Unfamiliar,FLAC,1802,44100,2,238.77442176870747,89.0,Em,False,False,
The Notorious B.I.G. Feat. Bone Thugs-N-Harmony & Twista/Duets- The Final Chapter (20th Deluxe)/03 Spit Your Game (2005 Remaster)_1.flac,The Notorious B.I.G. Feat. Bone Thugs-N-Harmony & Twista,Spit Your Game (2005 Remaster),FLAC,12735,44100,2,249.88,,,True,True,
The Notorious B.I.G. Feat. Bone Thugs-N-Harmony & Twista/Duets- The Final Chapter (20th Deluxe)/03 Spit Your Game (2005 Remaster).flac,The Notorious B.I.G. Feat. Bone Thugs-N-Harmony & Twista,Spit Your Game (2005 Remaster),FLAC,12735,44100,2,249.88,,,True,True,
Common feat. Elijah Blake/Nobody’s Smiling/08 Real_1.flac,Common feat. Elijah Blake,Real,FLAC,54675,44100,2,202.59451247165532,91.0,C#m,False,False,
Common feat. Elijah Blake/Nobody’s Smiling/08 Real.flac,Common feat. Elijah Blake,Real,FLAC,54675,44100,2,202.59451247165532,91.0,C#m,False,False,
VA - I Believe This to Be The Supreme Formula  Hip-Hop  Poetry (2026) 320_kbps Beats⭐/VA - I Believe This to Be The Supreme Formula  Hip-Hop  Poetry (2026) 320_kbps Beats⭐/07. Fashow 2x & Open Mike Eagle - Varicose Veins.mp3,Fashow 2x & Open Mike Eagle,Varicose Veins,MP3,320,44100,2,173.45315192743763,,,True,True,
VA - I Believe This to Be The Supreme Formula  Hip-Hop  Poetry (2026) 320_kbps Beats⭐/VA - I Believe This to Be The Supreme Formula  Hip-Hop  Poetry (2026) 320_kbps Beats⭐/02. Mansoor Syed - untitled #1.mp3,Mansoor Syed,untitled #1,MP3,320,44100,2,82.3878231292517,,,True,True,
"VA - I Believe This to Be The Supreme Formula  Hip-Hop  Poetry (2026) 320_kbps Beats⭐/VA - I Believe This to Be The Supreme Formula  Hip-Hop  Poetry (2026) 320_kbps Beats⭐/09. Ricky Wyrick, Mansoor Syed & R.A.P. Ferreira - Supreme Formula.mp3","Ricky Wyrick, Mansoor Syed & R.A.P. Ferreira",Supreme Formula,MP3,320,44100,2,150.89448979591836,,,True,True,
VA - I Believe This to Be The Supreme Formula  Hip-Hop  Poetry (2026) 320_kbps Beats⭐/VA - I Believe This to Be The Supreme Formula  Hip-Hop  Poetry (2026) 320_kbps Beats⭐/04. Fashow 2x - Smoke Session Confessions.mp3,Fashow 2x,Smoke Session Confessions,MP3,320,44100,2,122.39850340136054,,,True,True,
VA - I Believe This to Be The Supreme Formula  Hip-Hop  Poetry (2026) 320_kbps Beats⭐/VA - I Believe This to Be The Supreme Formula  Hip-Hop  Poetry (2026) 320_kbps Beats⭐/03. Patricia Evans - Heavy Pain.mp3,Patricia Evans,Heavy Pain,MP3,320,44100,2,76.20916099773243,,,True,True,
VA - I Believe This to Be The Supreme Formula  Hip-Hop  Poetry (2026) 320_kbps Beats⭐/VA - I Believe This to Be The Supreme Formula  Hip-Hop  Poetry (2026) 320_kbps Beats⭐/08. Mansoor Syed - untitled #3.mp3,Mansoor Syed,untitled #3,MP3,320,44100,2,156.52115646258503,,,True,True,
VA - I Believe This to Be The Supreme Formula  Hip-Hop  Poetry (2026) 320_kbps Beats⭐/VA - I Believe This to Be The Supreme Formula  Hip-Hop  Poetry (2026) 320_kbps Beats⭐/01. Siobhan Dillon - I believe this to be the Supreme Formula.mp3,Siobhan Dillon,I believe this to be the Supreme Formula,MP3,320,44100,2,115.08648526077097,,,True,True,
VA - I Believe This to Be The Supreme Formula  Hip-Hop  Poetry (2026) 320_kbps Beats⭐/VA - I Believe This to Be The Supreme Formula  Hip-Hop  Poetry (2026) 320_kbps Beats⭐/05. Mansoor Syed - untitled #2.mp3,Mansoor Syed,untitled #2,MP3,320,44100,2,122.53315192743764,,,True,True,
VA - I Believe This to Be The Supreme Formula  Hip-Hop  Poetry (2026) 320_kbps Beats⭐/VA - I Believe This to Be The Supreme Formula  Hip-Hop  Poetry (2026) 320_kbps Beats⭐/06. Dau & R.A.P. Ferreira - Never a Failure.mp3,Dau & R.A.P. Ferreira,Never a Failure,MP3,320,44100,2,208.83850340136055,,,True,True,
50 Cent - Best Of 50 Cent (2017) [FLAC] 88/03 - 50 Cent - PIMP.flac,50 Cent,P.I.M.P.,FLAC,852,44100,2,249.46666666666667,,,True,True,
50 Cent - Best Of 50 Cent (2017) [FLAC] 88/06 - 50 Cent - Just A Lil Bit.flac,50 Cent,Just A Lil Bit,FLAC,884,44100,2,237.70666666666668,,,True,True,
50 Cent - Best Of 50 Cent (2017) [FLAC] 88/14 - 50 Cent - I'll Still Kill (Feat. Akon).flac,50 Cent,I'll Still Kill (Feat.Akon),FLAC,924,44100,2,223.70666666666668,,,True,True,
50 Cent - Best Of 50 Cent (2017) [FLAC] 88/10 - 50 Cent - Window Shopper.flac,50 Cent,Window Shopper,FLAC,948,44100,2,190.29333333333332,87.0,Cm,False,False,
50 Cent - Best Of 50 Cent (2017) [FLAC] 88/11 - 50 Cent - Ayo Technology (Feat. Justin Timberlake & Timbaland).flac,50 Cent,Ayo Technology (Feat. Justin Timberlake & Timbaland),FLAC,988,44100,2,247.50666666666666,,,True,True,
50 Cent - Best Of 50 Cent (2017) [FLAC] 88/07 - 50 Cent - Outta Control (Remix) (Feat. Mobb Deep).flac,50 Cent,Outta Control (Remix) (Feat. Mobb Deep),FLAC,891,44100,2,246.82666666666665,,,True,True,
50 Cent - Best Of 50 Cent (2017) [FLAC] 88/16 - 50 Cent - I Get It In.flac,50 Cent,I Get It In,FLAC,874,44100,2,200.10666666666665,,,True,True,
50 Cent - Best Of 50 Cent (2017) [FLAC] 88/18 - 50 Cent - How To Rob (Feat. Madd Rapper).flac,50 Cent,How To Rob (Feat. Madd Rapper),FLAC,902,44100,2,264.32,,,True,True,
50 Cent - Best Of 50 Cent (2017) [FLAC] 88/15 - 50 Cent - Get Up.flac,50 Cent,Get Up,FLAC,948,44100,2,193.61333333333334,,,True,True,
50 Cent - Best Of 50 Cent (2017) [FLAC] 88/08 - 50 Cent - Hustler's Ambition.flac,50 Cent,Hustler's Ambition,FLAC,901,44100,2,237.34666666666666,,,True,True,
50 Cent - Best Of 50 Cent (2017) [FLAC] 88/17 - 50 Cent - Baby By Me.flac,50 Cent,Baby By Me,FLAC,994,44100,2,213.37333333333333,,,True,True,
50 Cent - Best Of 50 Cent (2017) [FLAC] 88/04 - 50 Cent - Disco Inferno.flac,50 Cent,Disco Inferno,FLAC,817,44100,2,213.68,,,True,True,
50 Cent - Best Of 50 Cent (2017) [FLAC] 88/09 - 50 Cent - Best Friend (Remix) (Feat. Olivia).flac,50 Cent,Best Friend (Remix) (Feat. Olivia),FLAC,912,44100,2,253.52,,,True,True,
50 Cent - Best Of 50 Cent (2017) [FLAC] 88/12 - 50 Cent - I Get Money.flac,50 Cent,I Get Money,FLAC,858,44100,2,223.73333333333332,,,True,True,
50 Cent - Best Of 50 Cent (2017) [FLAC] 88/13 - 50 Cent - Straight To The Bank.flac,50 Cent,Straight To The Bank,FLAC,879,44100,2,190.70666666666668,,,True,True,
50 Cent - Best Of 50 Cent (2017) [FLAC] 88/02 - 50 Cent - 21 Questions (Feat. Nate Dogg).flac,50 Cent,21 Questions (Feat. Nate Dogg),FLAC,810,44100,2,224.02666666666667,,,True,True,
50 Cent - Best Of 50 Cent (2017) [FLAC] 88/01 - 50 Cent - In Da Club.flac,50 Cent,In Da Club,FLAC,824,44100,2,193.54666666666665,,,True,True,
50 Cent - Best Of 50 Cent (2017) [FLAC] 88/05 - 50 Cent - Candy Shop (Feat. Olivia).flac,50 Cent,Candy Shop (Feat. Olivia),FLAC,850,44100,2,207.10666666666665,,,True,True,
Stan Forebee/Swirl Solstice/01 Swirl Solstice.mp3,Stan Forebee,Swirl Solstice,MP3,192,44100,2,114.735125,,,True,True,
"Trivecta/Rocket League × Monstercat, Vol. 1/10 Break Me.flac",Trivecta,Break Me,FLAC,56505,44100,2,222.6315873015873,,,True,True,
"Trivecta/Rocket League × Monstercat, Vol. 1/10 Break Me_2.flac",Trivecta,Break Me,FLAC,56505,44100,2,222.6315873015873,,,True,True,
"Trivecta/Rocket League × Monstercat, Vol. 1/10 Break Me_1.flac",Trivecta,Break Me,FLAC,56505,44100,2,222.6315873015873,,,True,True,
Common feat. Brittany Howard/A Beautiful Revolution Pt. 1 & 2/07 Saving Grace.flac,Common feat. Brittany Howard,Saving Grace,FLAC,23869,44100,2,253.42204081632653,112.0,Bb,False,False,
Common feat. Brittany Howard/A Beautiful Revolution Pt. 1 & 2/07 Saving Grace_2.flac,Common feat. Brittany Howard,Saving Grace,FLAC,23869,44100,2,253.42204081632653,112.0,Bb,False,False,
Common feat. Brittany Howard/A Beautiful Revolution Pt. 1 & 2/07 Saving Grace_1.flac,Common feat. Brittany Howard,Saving Grace,FLAC,23869,44100,2,253.42204081632653,112.0,Bb,False,False,
Pastel Ghost/[2014] Shadows EP/03 - PASTEL GHOST - TRANSLUCID.flac,PASTEL GHOST,TRANSLUCID,FLAC,908,44100,2,195.84,,,True,True,
Pastel Ghost/[2014] Shadows EP/02 - PASTEL GHOST - PRISM.flac,PASTEL GHOST,PRISM,FLAC,1018,44100,2,207.84,,,True,True,
Pastel Ghost/[2014] Shadows EP/04 - PASTEL GHOST - SKELETON.flac,PASTEL GHOST,SKELETON,FLAC,1067,44100,2,238.2608843537415,,,True,True,
Pastel Ghost/[2014] Shadows EP/01 - PASTEL GHOST - SHADOWS.flac,PASTEL GHOST,SHADOWS,FLAC,991,44100,2,207.92308390022677,,,True,True,
Pastel Ghost/[2013] Dark Beach EP/Pastel Ghost - 01 - DARK BEACH.flac,Pastel Ghost,DARK BEACH,FLAC,951,44100,2,221.7692517006803,,,True,True,
Pastel Ghost/[2013] Dark Beach EP/Pastel Ghost - 03 - SLOW GAZE.flac,Pastel Ghost,SLOW GAZE,FLAC,1032,44100,2,243.42857142857142,,,True,True,
Pastel Ghost/[2013] Dark Beach EP/Pastel Ghost - 02 - SILHOUETTE.flac,Pastel Ghost,SILHOUETTE,FLAC,930,44100,2,240.0,,,True,True,
Pastel Ghost/[2018] Ethereality/07 - Tears.flac,Pastel Ghost,Tears,FLAC,902,44100,2,234.54546485260772,,,True,True,
Pastel Ghost/[2018] Ethereality/08 - Amethyst.flac,Pastel Ghost,Amethyst,FLAC,813,44100,2,245.62501133786847,,,True,True,
Pastel Ghost/[2018] Ethereality/01 - Possession.flac,Pastel Ghost,Possession,FLAC,843,44100,2,239.5,,,True,True,
Pastel Ghost/[2018] Ethereality/02 - Emotion.flac,Pastel Ghost,Emotion,FLAC,889,44100,2,224.53283446712018,,,True,True,
Pastel Ghost/[2018] Ethereality/05 - Iris.flac,Pastel Ghost,Iris,FLAC,971,44100,2,218.3843990929705,,,True,True,
Pastel Ghost/[2018] Ethereality/10 - Ethereality.flac,Pastel Ghost,Ethereality,FLAC,866,44100,2,245.21739229024942,,,True,True,
Pastel Ghost/[2018] Ethereality/09 - Underwater.flac,Pastel Ghost,Underwater,FLAC,885,44100,2,230.01718820861677,,,True,True,
Pastel Ghost/[2018] Ethereality/04 - Sakura.flac,Pastel Ghost,Sakura,FLAC,872,44100,2,232.3636507936508,,,True,True,
Pastel Ghost/[2018] Ethereality/06 - Mercury.flac,Pastel Ghost,Mercury,FLAC,918,44100,2,206.4347619047619,,,True,True,
Pastel Ghost/[2018] Ethereality/03 - 3NDL3SS.flac,Pastel Ghost,3NDL3SS,FLAC,899,44100,2,247.47827664399094,119.837,,False,True,
Pastel Ghost/Pastel Ghost - Possession (2018) [FLAC WEB]/01. Possession.flac,Pastel Ghost,Possession,FLAC,842,44100,2,239.50145124716553,,,True,True,
Pastel Ghost/Pastel Ghost - Dark Beach EP (2013) [WEB-FLAC]/01 - PASTEL GHOST - DARK BEACH.flac,PASTEL GHOST,DARK BEACH,FLAC,951,44100,2,221.7692517006803,,,True,True,
Pastel Ghost/Pastel Ghost - Dark Beach EP (2013) [WEB-FLAC]/03 - PASTEL GHOST - SLOW GAZE.flac,PASTEL GHOST,SLOW GAZE,FLAC,1032,44100,2,243.42857142857142,,,True,True,
Pastel Ghost/Pastel Ghost - Dark Beach EP (2013) [WEB-FLAC]/02 - PASTEL GHOST - SILHOUETTE.flac,PASTEL GHOST,SILHOUETTE,FLAC,930,44100,2,240.0,,,True,True,
Pastel Ghost/Pastel Ghost - Abyss (2015) [WEB 24bit FLAC]/06 Dark Beach.flac,Pastel Ghost,Dark Beach,FLAC,1595,44100,2,222.0,,,True,True,
Pastel Ghost/Pastel Ghost - Abyss (2015) [WEB 24bit FLAC]/01 Prism.flac,Pastel Ghost,Prism,FLAC,1629,44100,2,209.0,,,True,True,
Pastel Ghost/Pastel Ghost - Abyss (2015) [WEB 24bit FLAC]/08 Lilacs.flac,Pastel Ghost,Lilacs,FLAC,1564,44100,2,220.0,,,True,True,
Pastel Ghost/Pastel Ghost - Abyss (2015) [WEB 24bit FLAC]/10 Abyss.flac,Pastel Ghost,Abyss,FLAC,1613,44100,2,267.0,,,True,True,
Pastel Ghost/Pastel Ghost - Abyss (2015) [WEB 24bit FLAC]/09 Pulse.flac,Pastel Ghost,Pulse,FLAC,1644,44100,2,243.0,,,True,True,
Pastel Ghost/Pastel Ghost - Abyss (2015) [WEB 24bit FLAC]/02 Embrace.flac,Pastel Ghost,Embrace,FLAC,1680,44100,2,204.12498866213153,,,True,True,
Pastel Ghost/Pastel Ghost - Abyss (2015) [WEB 24bit FLAC]/07 Translucid.flac,Pastel Ghost,Translucid,FLAC,1613,44100,2,197.0,,,True,True,
Pastel Ghost/Pastel Ghost - Abyss (2015) [WEB 24bit FLAC]/05 Skeleton.flac,Pastel Ghost,Skeleton,FLAC,1739,44100,2,240.0,,,True,True,
Pastel Ghost/Pastel Ghost - Abyss (2015) [WEB 24bit FLAC]/03 Clouds.flac,Pastel Ghost,Clouds,FLAC,1641,44100,2,247.0,,,True,True,
Pastel Ghost/Pastel Ghost - Abyss (2015) [WEB 24bit FLAC]/04 Shadows.flac,Pastel Ghost,Shadows,FLAC,1654,44100,2,208.62498866213153,,,True,True,
Pastel Ghost/[2015] Abyss/06 - Dark Beach.flac,Pastel Ghost,Dark Beach,FLAC,890,44100,2,222.0,130.01,,False,True,
Pastel Ghost/[2015] Abyss/10 - Abyss.flac,Pastel Ghost,Abyss,FLAC,907,44100,2,267.0,140.0,,False,True,
Pastel Ghost/[2015] Abyss/04 - Shadows.flac,Pastel Ghost,Shadows,FLAC,949,44100,2,208.61333333333334,130.0,,False,True,
Pastel Ghost/[2015] Abyss/03 - Clouds.flac,Pastel Ghost,Clouds,FLAC,936,44100,2,247.0,102.0,,False,True,
Pastel Ghost/[2015] Abyss/05 - Skeleton.flac,Pastel Ghost,Skeleton,FLAC,1033,44100,2,240.0,137.0,,False,True,
Pastel Ghost/[2015] Abyss/02 - Embrace.flac,Pastel Ghost,Embrace,FLAC,974,44100,2,204.12,128.0,,False,True,
Pastel Ghost/[2015] Abyss/09 - Pulse.flac,Pastel Ghost,Pulse,FLAC,938,44100,2,243.0,128.0,,False,True,
Pastel Ghost/[2015] Abyss/01 - Prism.flac,Pastel Ghost,Prism,FLAC,923,44100,2,209.0,124.0,,False,True,
Pastel Ghost/[2015] Abyss/07 - Translucid.flac,Pastel Ghost,Translucid,FLAC,908,44100,2,197.0,124.0,,False,True,
Pastel Ghost/[2015] Abyss/08 - Lilacs.flac,Pastel Ghost,Lilacs,FLAC,859,44100,2,220.0,126.0,,False,True,
Kanser - It Wrote Itself/02-kanser-just_for_you-chr.mp3,Kanser,just for you,MP3,192,44100,2,290.2518333333333,,,True,True,
